BuyAndHold,Buy-Write,Put-Write
32.097,10.453,43.3206
18.596,10.453,29.4821
-22.1671,-16.7141,-39.4673
-3.62769,1.82531,-1.92488
10.7821,10.453,21.4728
0.553415,6.00641,6.54187
9.14949,10.453,19.7994
2.68554,8.13854,10.8594
-14.8138,-9.36076,-24.5767
8.44408,10.453,19.0764
28.2992,10.453,39.4278
-8.73529,-3.28229,-12.2678
-17.8626,-12.4096,-30.7506
10.5875,10.453,21.2734
1.17172,6.62472,7.79394
1.73376,7.18676,8.93207
28.9487,10.453,40.0936
9.15163,10.453,19.8016
32.7028,10.453,43.9416
8.42106,10.453,19.0528
9.87044,10.453,20.5384
-7.82883,-2.37583,-10.4322
61.6341,10.453,73.5961
-5.93963,-0.486626,-6.60654
5.44981,10.453,16.0073
3.06524,8.51824,11.6283
-5.09627,0.356732,-4.89874
19.5395,10.453,30.4492
1.11392,6.56692,7.67689
28.5472,10.453,39.6821
34.0634,10.453,45.3362
-0.497125,4.95587,4.41452
19.8599,10.453,30.7776
35.1648,10.453,46.4651
30.8908,10.453,42.0843
4.47362,9.92662,14.4803
26.2537,10.453,37.3312
6.68407,10.453,17.2724
-7.17998,-1.72698,-9.11827
23.2402,10.453,34.2424
45.7572,10.453,57.3223
28.3307,10.453,39.4602
-6.07499,-0.62199,-6.88066
-0.583963,4.86904,4.23868
-6.63461,-1.18161,-8.01389
1.4738,6.9268,8.40564
-10.0014,-4.54836,-14.8315
-7.97236,-2.51936,-10.7228
-15.5966,-10.1436,-26.1619
8.81552,10.453,19.4571
20.5917,10.453,31.5277
24.1997,10.453,35.2259
5.68761,10.453,16.251
22.6134,10.453,33.5999
21.2558,10.453,32.2084
0.177263,5.63026,5.78016
7.55712,10.453,18.1672
-3.94575,1.50725,-2.56895
16.3184,10.453,27.1476
-5.38448,0.068519,-5.48237
-10.9071,-5.45411,-16.6657
8.91005,10.453,19.554
20.2595,10.453,31.1872
1.05077,6.50377,7.54902
5.47343,10.453,16.0315
0.757032,6.21003,6.95419
-22.6003,-17.1473,-40.3445
15.5344,10.453,26.344
-3.39109,2.06191,-1.44575
12.9944,10.453,23.7404
4.44943,9.90243,14.4313
6.2536,10.453,16.8311
-0.127607,5.32539,5.1628
16.476,10.453,27.3091
7.55248,10.453,18.1625
20.4276,10.453,31.3595
13.1242,10.453,23.8736
-21.0252,-15.5722,-37.1548
-27.0479,-21.5949,-49.3507
22.3593,10.453,33.3395
-5.94571,-0.492714,-6.61887
17.1793,10.453,28.0299
7.61826,10.453,18.2299
-5.43479,0.0182131,-5.58424
-0.695469,4.75753,4.01287
-0.109365,5.34364,5.19974
10.7189,10.453,21.4081
13.5554,10.453,24.3155
-6.06284,-0.609837,-6.85605
4.54385,9.99685,14.6225
1.31258,6.76558,8.07917
7.55156,10.453,18.1615
13.967,10.453,24.7374
34.0936,10.453,45.3672
21.5201,10.453,32.4793
4.30632,9.75932,14.1415
16.823,10.453,27.6647
-3.52875,1.92425,-1.72452
-15.0472,-9.59417,-25.0493
8.6426,10.453,19.2799
17.9822,10.453,28.8529
1.83442,7.28742,9.1359
20.1446,10.453,31.0695
-1.29158,4.16142,2.80575
18.7672,10.453,29.6576
36.6214,10.453,47.9581
-18.2031,-12.7501,-31.44
-2.25946,3.19354,0.845797
8.81831,10.453,19.46
-1.56622,3.88678,2.24961
24.6698,10.453,35.7077
10.6237,10.453,21.3105
2.07492,7.52792,9.62291
5.46624,10.453,16.0241
-20.1951,-14.7421,-35.4739
1.04868,6.50168,7.54478
11.6819,10.453,22.3951
29.4817,10.453,40.64
-1.17154,4.28146,3.04883
9.39665,10.453,20.0528
20.1227,10.453,31.047
9.64006,10.453,20.3023
7.7244,10.453,18.3387
7.9697,10.453,18.5901
28.9415,10.453,40.0863
-3.30027,2.15273,-1.26185
20.5787,10.453,31.5144
9.34294,10.453,19.9977
-16.5524,-11.0994,-28.0974
10.2692,10.453,20.9472
5.29357,10.453,15.8471
19.1713,10.453,30.0717
-19.522,-14.069,-34.1108
7.94269,10.453,18.5625
13.9125,10.453,24.6815
21.1519,10.453,32.1019
19.6446,10.453,30.5569
17.43,10.453,28.2869
-0.391876,5.06112,4.62765
7.81159,10.453,18.4281
-20.5219,-15.0689,-36.1357
-2.57246,2.88054,0.211977
18.6869,10.453,29.5753
38.9671,10.453,50.3625
20.5517,10.453,31.4867
17.2241,10.453,28.0759
2.43378,7.88678,10.3496
17.0313,10.453,27.8783
40.4223,10.453,51.8541
-5.67037,-0.217369,-6.0613
-15.2879,-9.8349,-25.5368
1.02961,6.48261,7.50616
-26.1473,-20.6943,-47.5271
1.68543,7.13843,8.8342
-2.67289,2.78011,0.00859319
30.0538,10.453,41.2263
-5.86907,-0.416075,-6.46368
-0.412893,5.04011,4.58509
9.38697,10.453,20.0428
6.08347,10.453,16.6568
6.28587,10.453,16.8642
-2.08442,3.36858,1.20026
8.17577,10.453,18.8014
9.56802,10.453,20.2284
-15.3507,-9.89768,-25.6639
-16.9249,-11.4719,-28.8518
23.6423,10.453,34.6545
34.4417,10.453,45.724
-10.2737,-4.82066,-15.383
8.68453,10.453,19.3228
9.22072,10.453,19.8724
0.45624,5.90924,6.34509
19.5459,10.453,30.4557
-16.3937,-10.9407,-27.776
14.6987,10.453,25.4874
12.6036,10.453,23.3399
-6.54733,-1.09433,-7.83715
27.5934,10.453,38.7044
16.9893,10.453,27.8353
2.64664,8.09964,10.7807
5.35196,10.453,15.907
8.28286,10.453,18.9111
1.81207,7.26507,9.09063
8.25151,10.453,18.879
-6.68983,-1.23683,-8.1257
10.8034,10.453,21.4947
28.1497,10.453,39.2747
55.6374,10.453,67.4496
13.092,10.453,23.8404
4.54072,9.99372,14.6162
6.59925,10.453,17.1854
6.67229,10.453,17.2603
7.25416,10.453,17.8567
-10.5133,-5.06035,-15.8683
5.39165,10.453,15.9476
-3.52377,1.92923,-1.71444
27.2392,10.453,38.3414
-4.25905,1.19395,-3.20338
8.24731,10.453,18.8747
8.70359,10.453,19.3424
8.33893,10.453,18.9686
5.61014,10.453,16.1716
-13.8525,-8.39948,-22.6301
-7.18905,-1.73605,-9.13662
-7.69856,-2.24556,-10.1684
20.4965,10.453,31.4301
-3.47074,1.98226,-1.60704
-4.39373,1.05927,-3.4761
7.2756,10.453,17.8787
-17.9721,-12.5191,-30.9723
18.0771,10.453,28.9502
29.8644,10.453,41.0322
13.4172,10.453,24.1738
-12.6867,-7.23372,-20.2694
6.25442,10.453,16.832
7.74921,10.453,18.3641
19.6476,10.453,30.56
37.4688,10.453,48.8267
4.58949,10.0425,14.7149
-2.23369,3.21931,0.897983
27.9234,10.453,39.0426
39.0305,10.453,50.4274
-13.2668,-7.81382,-21.4441
-1.28178,4.17122,2.8256
12.0377,10.453,22.7598
29.067,10.453,40.2148
26.199,10.453,37.2751
1.50762,6.96062,8.47413
28.3343,10.453,39.4638
-14.8309,-9.37795,-24.6115
0.906802,6.3598,7.25747
24.5665,10.453,35.6019
7.76247,10.453,18.3777
18.3295,10.453,29.2089
41.4427,10.453,52.9
7.0682,10.453,17.6661
7.79313,10.453,18.4092
24.4596,10.453,35.4923
-5.2818,0.171197,-5.27445
5.6183,10.453,16.18
-11.3249,-5.87189,-17.5117
25.4287,10.453,36.4856
7.86306,10.453,18.4808
11.9932,10.453,22.7143
26.1144,10.453,37.1884
27.6664,10.453,38.7792
4.26245,9.71545,14.0527
18.3555,10.453,29.2355
-2.50423,2.94877,0.350144
14.3808,10.453,25.1615
4.61008,10.0631,14.7566
13.2612,10.453,24.0139
6.85758,10.453,17.4502
5.51567,10.453,16.0748
-0.507295,4.94571,4.39393
-2.688,2.765,-0.0219975
27.7984,10.453,38.9145
43.2467,10.453,54.7491
21.7689,10.453,32.7344
13.8688,10.453,24.6367
-4.40421,1.04879,-3.49732
-7.06575,-1.61275,-8.88694
0.334472,5.78747,6.09851
5.60778,10.453,16.1692
-18.5459,-13.0929,-32.1343
-3.9995,1.4535,-2.6778
9.4831,10.453,20.1414
13.3234,10.453,24.0777
-10.7983,-5.34533,-16.4454
9.69405,10.453,20.3576
3.38736,8.84036,12.2806
23.6577,10.453,34.6703
12.0374,10.453,22.7595
5.59112,10.453,16.1521
-4.79304,0.659957,-4.28471
23.501,10.453,34.5097
-3.96848,1.48452,-2.61496
-1.88851,3.56449,1.59696
-5.74802,-0.295022,-6.21855
25.9652,10.453,37.0355
36.9217,10.453,48.266
11.9966,10.453,22.7177
4.31086,9.76386,14.1507
11.0269,10.453,21.7238
7.81156,10.453,18.4281
12.9904,10.453,23.7363
35.5088,10.453,46.8177
-3.09235,2.36065,-0.8408
7.15778,10.453,17.7579
22.6444,10.453,33.6318
-19.1868,-13.7338,-33.4321
-10.6014,-5.14837,-16.0466
32.9171,10.453,44.1613
24.1222,10.453,35.1465
25.4273,10.453,36.4842
4.344,9.797,14.2178
4.6113,10.0643,14.7591
-27.3411,-21.8881,-49.9445
-14.7905,-9.33746,-24.5295
18.6497,10.453,29.5371
-1.54316,3.90984,2.2963
-10.575,-5.12204,-15.9933
7.36958,10.453,17.975
5.87099,10.453,16.439
26.8239,10.453,37.9157
3.78912,9.24212,13.0942
-2.08436,3.36864,1.20037
18.0826,10.453,28.9559
14.6531,10.453,25.4406
54.1847,10.453,65.9605
0.920339,6.37334,7.28489
11.0223,10.453,21.7191
-7.41426,-1.96126,-9.59267
19.4867,10.453,30.395
23.7383,10.453,34.7529
-5.03215,0.420851,-4.7689
-5.12468,0.32832,-4.95628
4.04269,9.49569,13.6077
2.69614,8.14914,10.8809
11.7,10.453,22.4137
12.8681,10.453,23.611
12.0921,10.453,22.8156
28.5437,10.453,39.6785
28.946,10.453,40.0909
-10.5071,-5.0541,-15.8557
1.91069,7.36369,9.29034
-12.008,-6.55499,-18.895
36.616,10.453,47.9526
5.93887,10.453,16.5085
5.26078,10.453,15.8135
5.316,10.453,15.8701
6.24997,10.453,16.8274
-1.90115,3.55185,1.57138
30.1955,10.453,41.3716
1.14028,6.59328,7.73027
14.3793,10.453,25.16
2.75649,8.20949,11.0031
-16.317,-10.864,-27.6206
33.4533,10.453,44.7109
11.2017,10.453,21.903
28.3133,10.453,39.4424
37.8102,10.453,49.1767
16.0804,10.453,26.9036
2.98945,8.44245,11.4748
7.93898,10.453,18.5587
0.203251,5.65625,5.83278
12.7288,10.453,23.4683
16.3071,10.453,27.1359
-4.56338,0.889617,-3.81965
2.6997,8.1527,10.8881
40.0507,10.453,51.4732
-2.51402,2.93898,0.330301
-2.35208,3.10092,0.658239
-8.9548,-3.5018,-12.7123
-8.18043,-2.72743,-11.1442
4.72022,10.1732,14.9797
37.3078,10.453,48.6617
-8.94699,-3.49399,-12.6965
31.354,10.453,42.5591
-8.3386,-2.8856,-11.4645
6.68658,10.453,17.2749
15.7093,10.453,26.5233
18.4282,10.453,29.3101
11.8395,10.453,22.5567
1.93197,7.38497,9.33344
22.6358,10.453,33.6229
0.913226,6.36623,7.27048
-8.87968,-3.42668,-12.5602
5.5057,10.453,16.0645
24.1604,10.453,35.1856
14.9423,10.453,25.737
17.2405,10.453,28.0927
31.3552,10.453,42.5602
-0.402202,5.0508,4.60674
21.0784,10.453,32.0265
1.75296,7.20596,8.97095
18.6787,10.453,29.5668
13.8212,10.453,24.5879
12.9022,10.453,23.646
-14.2294,-8.77637,-23.3933
11.1232,10.453,21.8225
11.9413,10.453,22.661
-13.2508,-7.79784,-21.4118
-7.12341,-1.67041,-9.00371
2.91703,8.37003,11.3282
8.9552,10.453,19.6003
5.29081,10.453,15.8443
-11.7228,-6.26983,-18.3175
3.28739,8.74039,12.0782
-22.5426,-17.0896,-40.2275
-1.87136,3.58164,1.63169
33.9033,10.453,45.1721
7.8699,10.453,18.4879
13.5128,10.453,24.2718
-7.64796,-2.19496,-10.0659
48.0027,10.453,59.6239
-2.81484,2.63816,-0.27885
28.0329,10.453,39.1549
6.79231,10.453,17.3833
25.9475,10.453,37.0174
-12.2606,-6.80764,-19.4066
-10.4953,-5.04228,-15.8317
18.4671,10.453,29.35
-8.21314,-2.76014,-11.2104
-17.7697,-12.3167,-30.5624
8.92202,10.453,19.5663
1.75174,7.20474,8.96848
-12.465,-7.01202,-19.8205
1.08332,6.53632,7.61493
7.46645,10.453,18.0743
5.45634,10.453,16.014
-7.21391,-1.76091,-9.18697
20.0997,10.453,31.0234
22.1267,10.453,33.1011
15.1526,10.453,25.9526
13.7596,10.453,24.5248
7.31961,10.453,17.9238
1.82893,7.28193,9.12479
12.6041,10.453,23.3404
7.58995,10.453,18.2009
25.5716,10.453,36.6321
11.4473,10.453,22.1547
-6.30733,-0.854326,-7.35114
31.2328,10.453,42.4349
13.9835,10.453,24.7542
3.57001,9.02301,12.6505
4.78815,10.2411,15.1172
43.4275,10.453,54.9344
9.00636,10.453,19.6527
16.7241,10.453,27.5634
-9.55996,-4.10696,-13.9377
26.9187,10.453,38.0129
-2.05287,3.40013,1.26414
9.9437,10.453,20.6135
29.9514,10.453,41.1214
24.7647,10.453,35.805
-5.65994,-0.206939,-6.04018
-10.3589,-4.90589,-15.5556
28.4673,10.453,39.6002
26.1002,10.453,37.1739
2.82122,8.27422,11.1342
24.9348,10.453,35.9794
-0.425457,5.02754,4.55965
-1.43756,4.01544,2.51014
-0.836793,4.61621,3.72669
6.73145,10.453,17.3209
-3.6096,1.8434,-1.88823
3.87494,9.32794,13.268
18.2698,10.453,29.1477
-0.232135,5.22087,4.95113
16.9242,10.453,27.7685
36.723,10.453,48.0623
28.392,10.453,39.523
-6.12213,-0.669127,-6.97611
-12.8716,-7.41864,-20.6439
-22.2904,-16.8374,-39.7168
16.0825,10.453,26.9058
14.2535,10.453,25.0311
8.66795,10.453,19.3059
6.47343,10.453,17.0565
27.4189,10.453,38.5256
27.6878,10.453,38.8012
29.6645,10.453,40.8273
3.2649,8.7179,12.0326
-25.731,-20.278,-46.684
-16.2874,-10.8344,-27.5608
-13.3655,-7.91248,-21.6439
1.98282,7.43582,9.43641
3.84643,9.29943,13.2102
-23.8201,-18.3671,-42.8145
5.1892,10.453,15.7401
6.519,10.453,17.1032
17.6387,10.453,28.5008
46.8346,10.453,58.4267
18.8832,10.453,29.7765
-7.18475,-1.73175,-9.12791
23.7314,10.453,34.7459
-9.78954,-4.33654,-14.4026
3.31186,8.76486,12.1277
-19.1386,-13.6856,-33.3345
26.0039,10.453,37.0752
-8.71405,-3.26105,-12.2247
2.66763,8.12063,10.8231
-1.76795,3.68505,1.84111
1.234,6.687,7.92004
1.0743,6.5273,7.59666
3.65885,9.11185,12.8304
6.47641,10.453,17.0595
-2.29148,3.16152,0.780943
4.02689,9.47989,13.5756
10.4123,10.453,21.0938
-7.55055,-2.09755,-9.86866
16.7252,10.453,27.5645
-15.8457,-10.3927,-26.6664
28.6756,10.453,39.8137
5.33253,10.453,15.887
12.9592,10.453,23.7043
1.1802,6.6332,7.8111
29.0698,10.453,40.2177
24.1281,10.453,35.1525
-19.6202,-14.1672,-34.3096
13.009,10.453,23.7554
20.2424,10.453,31.1696
23.1076,10.453,34.1065
11.505,10.453,22.2138
19.7838,10.453,30.6995
-14.4732,-9.02023,-23.8871
-4.85082,0.60218,-4.40171
-4.01306,1.43994,-2.70525
24.2028,10.453,35.2291
-13.7735,-8.32052,-22.4702
8.09326,10.453,18.7168
-1.77158,3.68142,1.83376
9.83471,10.453,20.5018
-15.5845,-10.1315,-26.1374
-3.34618,2.10682,-1.35481
14.0799,10.453,24.8531
25.8391,10.453,36.9063
-8.99056,-3.53756,-12.7847
2.57621,8.02921,10.638
3.88657,9.33957,13.2915
7.90161,10.453,18.5203
44.8195,10.453,56.3612
4.98584,10.4388,15.5175
-5.29132,0.161681,-5.29372
0.863172,6.31617,7.16912
-0.642674,4.81033,4.11979
20.3197,10.453,31.2489
9.5451,10.453,20.2049
-5.08207,0.370934,-4.86998
-2.31646,3.13654,0.730364
23.0021,10.453,33.9983
-10.5017,-5.04873,-15.8448
2.9744,8.4274,11.4444
7.55561,10.453,18.1657
26.1739,10.453,37.2494
5.52412,10.453,16.0834
14.3936,10.453,25.1746
-1.3028,4.1502,2.78303
-24.6476,-19.1946,-44.4901
16.6373,10.453,27.4745
16.0488,10.453,26.8712
7.64659,10.453,18.259
5.76569,10.453,16.331
12.761,10.453,23.5012
-14.8472,-9.39419,-24.6444
13.7924,10.453,24.5584
4.66823,10.1212,14.8744
34.7644,10.453,46.0547
-1.31321,4.13979,2.76195
7.44757,10.453,18.055
46.1687,10.453,57.7441
-13.2048,-7.75182,-21.3186
-10.4761,-5.02312,-15.7929
15.3182,10.453,26.1224
1.07982,6.53282,7.60783
13.6962,10.453,24.4598
1.46401,6.91701,8.38582
8.06072,10.453,18.6834
28.7773,10.453,39.9179
34.4039,10.453,45.6852
5.13472,10.453,15.6843
26.8252,10.453,37.917
24.4461,10.453,35.4785
12.8058,10.453,23.5472
30.5336,10.453,41.7182
-7.27496,-1.82196,-9.3106
16.7336,10.453,27.5732
11.4544,10.453,22.162
25.5811,10.453,36.6418
7.50426,10.453,18.1131
16.7232,10.453,27.5624
-13.3621,-7.90907,-21.637
12.6573,10.453,23.3949
32.6284,10.453,43.8653
-7.75167,-2.29867,-10.2759
27.6442,10.453,38.7565
0.828143,6.28114,7.09819
-3.84299,1.61001,-2.36085
-2.0929,3.3601,1.18307
0.0924443,5.54544,5.6084
1.97567,7.42867,9.42193
0.212694,5.66569,5.85191
-30.1388,-24.6858,-55.6099
13.4473,10.453,24.2047
13.1421,10.453,23.8919
19.0969,10.453,29.9955
14.5426,10.453,25.3274
9.22572,10.453,19.8776
2.96014,8.41314,11.4155
18.9143,10.453,29.8084
71.3146,10.453,83.5186
-30.484,-25.031,-56.3088
9.51776,10.453,20.1769
21.4012,10.453,32.3575
-3.63161,1.82139,-1.93281
4.89838,10.3514,15.3404
-9.68039,-4.22739,-14.1816
10.7663,10.453,21.4566
13.0582,10.453,23.8058
10.0448,10.453,20.7171
28.5053,10.453,39.6391
9.20277,10.453,19.854
19.0109,10.453,29.9073
13.0455,10.453,23.7929
-8.71561,-3.26261,-12.2279
8.68479,10.453,19.3231
6.11354,10.453,16.6876
10.48,10.453,21.1632
-4.23739,1.21561,-3.15952
6.51625,10.453,17.1004
-19.3402,-13.8872,-33.7428
62.5833,10.453,74.5691
-0.404707,5.04829,4.60167
17.4475,10.453,28.3049
23.2429,10.453,34.2452
-12.3072,-6.85418,-19.5008
2.09354,7.54654,9.66063
-1.34313,4.10987,2.70136
-1.16241,4.29059,3.06731
-0.282437,5.17056,4.84927
23.9811,10.453,35.0018
10.5285,10.453,21.213
10.9532,10.453,21.6482
19.3014,10.453,30.2051
34.0874,10.453,45.3608
-12.5708,-7.1178,-20.0347
-8.67836,-3.22536,-12.1525
29.2034,10.453,40.3547
3.37902,8.83202,12.2637
-9.79652,-4.34352,-14.4168
20.1439,10.453,31.0687
12.9036,10.453,23.6474
32.1839,10.453,43.4097
9.07359,10.453,19.7216
4.87371,10.3267,15.2905
-4.16317,1.28983,-3.00923
-7.2722,-1.8192,-9.305
6.01313,10.453,16.5847
25.7656,10.453,36.8309
4.07738,9.53038,13.6779
-4.70811,0.744894,-4.11271
43.5943,10.453,55.1053
8.10089,10.453,18.7246
-4.80899,0.644008,-4.31701
-2.79512,2.65788,-0.238922
23.2243,10.453,34.2261
-8.87862,-3.42562,-12.558
38.6354,10.453,50.0225
-21.9538,-16.5008,-39.0353
10.358,10.453,21.0381
25.7555,10.453,36.8206
6.86165,10.453,17.4544
-1.51227,3.94073,2.35885
26.7027,10.453,37.7915
41.9052,10.453,53.374
-3.03102,2.42198,-0.716618
6.48834,10.453,17.0717
10.5752,10.453,21.2608
-2.48612,2.96688,0.386802
14.8456,10.453,25.6379
-32.2908,-26.8378,-59.9676
-1.7825,3.6705,1.81164
37.4685,10.453,48.8264
1.93357,7.38657,9.33668
7.22258,10.453,17.8243
3.84852,9.30152,13.2145
-13.1128,-7.65982,-21.1323
4.12312,9.57612,13.7705
8.40366,10.453,19.0349
7.15372,10.453,17.7538
0.814437,6.26744,7.07044
5.94172,10.453,16.5115
11.3755,10.453,22.0811
22.4083,10.453,33.3897
-9.80041,-4.34741,-14.4246
19.7871,10.453,30.703
8.28601,10.453,18.9144
10.6003,10.453,21.2865
5.28529,10.453,15.8386
24.8074,10.453,35.8488
19.5103,10.453,30.4193
-10.1054,-4.65243,-15.0423
6.83652,10.453,17.4286
-8.64666,-3.19366,-12.0883
-13.8249,-8.37189,-22.5742
7.39835,10.453,18.0045
-6.81642,-1.36342,-8.38205
17.2606,10.453,28.1133
2.00091,7.45391,9.47305
-4.87944,0.573557,-4.45967
18.4548,10.453,29.3373
19.1969,10.453,30.098
8.40351,10.453,19.0348
19.3658,10.453,30.2712
5.88045,10.453,16.4487
-21.3136,-15.8606,-37.7388
30.7681,10.453,41.9585
36.0592,10.453,47.3819
29.3648,10.453,40.5201
-0.588575,4.86442,4.22934
9.97052,10.453,20.641
34.9235,10.453,46.2177
30.6009,10.453,41.7871
15.7191,10.453,26.5333
2.746,8.199,10.9818
8.33292,10.453,18.9624
-10.4893,-5.03633,-15.8197
4.97767,10.4307,15.501
29.6532,10.453,40.8158
-3.7951,1.6579,-2.26388
0.465015,5.91802,6.36286
5.16275,10.453,15.713
-13.1734,-7.72038,-21.2549
25.2066,10.453,36.258
3.05802,8.51102,11.6137
10.9576,10.453,21.6528
31.3099,10.453,42.5139
-1.88785,3.56515,1.5983
51.821,10.453,63.5378
9.83212,10.453,20.4991
-0.443912,5.00909,4.52228
-15.5636,-10.1106,-26.0952
32.5973,10.453,43.8334
7.98867,10.453,18.6096
14.2994,10.453,25.0781
8.24444,10.453,18.8718
-2.44339,3.00961,0.473325
7.63787,10.453,18.25
-15.6124,-10.1594,-26.1939
5.77649,10.453,16.3421
-6.62002,-1.16702,-7.98435
23.1071,10.453,34.106
-6.79512,-1.34212,-8.33891
-14.2267,-8.77366,-23.3878
37.207,10.453,48.5584
3.35526,8.80826,12.2156
11.9546,10.453,22.6747
14.8269,10.453,25.6188
6.08371,10.453,16.657
-9.81632,-4.36332,-14.4568
-3.00664,2.44636,-0.667238
-7.90835,-2.45535,-10.5932
-0.386548,5.06645,4.63844
23.9267,10.453,34.9461
23.0075,10.453,34.0038
7.47521,10.453,18.0833
16.0726,10.453,26.8956
-12.8821,-7.42907,-20.665
24.7412,10.453,35.7809
-0.0988989,5.3541,5.22093
23.3012,10.453,34.305
17.0347,10.453,27.8818
5.37288,10.453,15.9284
-1.38779,4.06521,2.61092
2.81337,8.26637,11.1183
-8.37038,-2.91738,-11.5288
8.77339,10.453,19.4139
3.51232,8.96532,12.5336
10.5891,10.453,21.275
29.7826,10.453,40.9484
8.92293,10.453,19.5672
-0.332479,5.12052,4.74793
-2.59996,2.85304,0.15628
0.830838,6.28384,7.10365
10.1817,10.453,20.8575
10.8414,10.453,21.5336
-2.95415,2.49885,-0.560961
27.557,10.453,38.6671
-6.80481,-1.35181,-8.35854
17.3459,10.453,28.2008
25.2183,10.453,36.27
-0.56642,4.88658,4.2742
-7.73523,-2.28223,-10.2426
10.5888,10.453,21.2747
13.8314,10.453,24.5984
-6.31906,-0.866059,-7.37489
20.3735,10.453,31.3041
11.4825,10.453,22.1908
-7.37259,-1.91959,-9.50829
9.967,10.453,20.6374
19.3545,10.453,30.2596
13.5147,10.453,24.2738
-14.1454,-8.69244,-23.2233
5.25618,10.453,15.8088
57.2925,10.453,69.146
1.0497,6.5027,7.54685
8.01775,10.453,18.6394
15.1751,10.453,25.9756
11.478,10.453,22.1861
30.3123,10.453,41.4913
50.5966,10.453,62.2827
4.85194,10.3049,15.2464
19.7122,10.453,30.6262
55.3246,10.453,67.1289
7.54767,10.453,18.1576
0.978279,6.43128,7.40222
18.2746,10.453,29.1526
13.6811,10.453,24.4444
21.1179,10.453,32.0671
23.3953,10.453,34.4014
26.7768,10.453,37.8674
7.43889,10.453,18.0461
23.8271,10.453,34.844
-2.73011,2.72289,-0.107267
-8.18869,-2.73569,-11.1609
-1.54645,3.90655,2.28964
2.22187,7.67487,9.92049
-0.907927,4.54507,3.58265
12.8155,10.453,23.5571
-2.36241,3.09059,0.637315
0.901702,6.3547,7.24715
6.14907,10.453,16.724
10.7379,10.453,21.4276
-2.43754,3.01546,0.485179
1.49859,6.95159,8.45584
14.4854,10.453,25.2688
35.9157,10.453,47.2347
2.18345,7.63645,9.84268
12.9836,10.453,23.7294
22.7691,10.453,33.7595
7.22617,10.453,17.828
31.4191,10.453,42.6258
1.39124,6.84424,8.23847
25.7991,10.453,36.8653
-2.17901,3.27399,1.00871
1.54047,6.99347,8.54066
-19.0027,-13.5497,-33.0593
5.96705,10.453,16.5374
18.1847,10.453,29.0605
-1.58519,3.86781,2.21119
15.2311,10.453,26.0331
-6.55483,-1.10183,-7.85233
16.9977,10.453,27.8439
-4.4737,0.9793,-3.63804
2.17985,7.63285,9.8354
6.89126,10.453,17.4847
3.65267,9.10567,12.8179
0.440225,5.89323,6.31266
-13.1984,-7.74536,-21.3055
25.7051,10.453,36.7689
11.6604,10.453,22.3731
24.1652,10.453,35.1906
0.677474,6.13047,6.79308
28.6419,10.453,39.7792
-3.56916,1.88384,-1.80634
-8.25446,-2.80146,-11.2941
-1.26205,4.19095,2.86556
-3.98421,1.46879,-2.64683
-5.24765,0.205345,-5.2053
23.1001,10.453,34.0988
-11.418,-5.96501,-17.7003
-5.4739,-0.0208979,-5.66344
-1.62313,3.82987,2.13435
-10.2199,-4.76687,-15.274
9.57977,10.453,20.2405
14.592,10.453,25.378
16.6807,10.453,27.5189
-12.2933,-6.84034,-19.4728
2.76855,8.22155,11.0275
-12.838,-7.38499,-20.5757
24.3467,10.453,35.3766
44.5872,10.453,56.1231
-7.80869,-2.35569,-10.3914
13.9984,10.453,24.7696
30.978,10.453,42.1737
26.6525,10.453,37.74
3.35357,8.80657,12.2122
46.5436,10.453,58.1284
7.04787,10.453,17.6453
6.5094,10.453,17.0933
-11.4102,-5.95716,-17.6844
7.04591,10.453,17.6433
25.568,10.453,36.6284
24.5065,10.453,35.5403
33.0001,10.453,44.2463
26.4672,10.453,37.5501
30.8894,10.453,42.0828
7.4912,10.453,18.0997
7.95331,10.453,18.5733
-4.32893,1.12407,-3.34489
-11.6097,-6.15672,-18.0885
11.6263,10.453,22.3382
10.8155,10.453,21.5071
-6.46678,-1.01378,-7.67403
-19.0498,-13.5968,-33.1545
-7.77343,-2.32043,-10.32
15.6786,10.453,26.4918
-11.5693,-6.11631,-18.0066
5.13163,10.453,15.6811
-4.77829,0.674713,-4.25483
11.896,10.453,22.6146
-18.964,-13.511,-32.9809
-8.05017,-2.59717,-10.8804
-22.558,-17.105,-40.2588
3.25424,8.70724,12.011
-9.6175,-4.1645,-14.0542
9.52524,10.453,20.1846
-2.5628,2.8902,0.231521
-20.068,-14.615,-35.2165
9.32228,10.453,19.9765
-10.1264,-4.67338,-15.0847
15.4034,10.453,26.2097
-1.64532,3.80768,2.08942
35.9669,10.453,47.2872
-4.83222,0.620782,-4.36404
5.25706,10.453,15.8097
5.02788,10.453,15.5748
-6.30982,-0.856824,-7.35619
-11.103,-5.65004,-17.0624
22.7951,10.453,33.7861
3.49034,8.94334,12.4891
-4.46952,0.983481,-3.62958
-5.17463,0.278371,-5.05742
5.69935,10.453,16.263
-4.02117,1.43183,-2.72167
29.7042,10.453,40.868
5.44735,10.453,16.0047
-4.20661,1.24639,-3.09718
8.92873,10.453,19.5732
1.85205,7.30505,9.17161
-3.87963,1.57337,-2.43506
18.1441,10.453,29.0189
34.8495,10.453,46.1419
9.97564,10.453,20.6462
-8.50795,-3.05495,-11.8074
22.4815,10.453,33.4648
9.30357,10.453,19.9574
-30.789,-25.336,-56.9265
43.6683,10.453,55.1812
